,plankton2 x-position,plankton2 y-position,plankton3 x-position,plankton3 y-position,plankton4 x-position,plankton4 y-position,plankton5 x-position,plankton5 y-position,plankton7 x-position,plankton7 y-position,plankton8 x-position,plankton8 y-position,plankton9 x-position,plankton9 y-position,plankton10 x-position,plankton10 y-position,plankton11 x-position,plankton11 y-position,plankton13 x-position,plankton13 y-position,plankton21 x-position,plankton21 y-position,plankton22 x-position,plankton22 y-position,plankton25 x-position,plankton25 y-position,plankton26 x-position,plankton26 y-position,plankton27 x-position,plankton27 y-position,plankton30 x-position,plankton30 y-position,plankton35 x-position,plankton35 y-position,plankton36 x-position,plankton36 y-position,plankton37 x-position,plankton37 y-position,plankton39 x-position,plankton39 y-position,plankton40 x-position,plankton40 y-position,plankton41 x-position,plankton41 y-position,plankton44 x-position,plankton44 y-position,plankton45 x-position,plankton45 y-position,plankton47 x-position,plankton47 y-position,plankton48 x-position,plankton48 y-position,plankton56 x-position,plankton56 y-position
10,,,143.0,228.0,145.36363636363637,460.4318181818182,,,294.0,299.5,313.90384615384613,460.0192307692308,255.37142857142857,345.57142857142856,345.90625,517.828125,,,,,214.88888888888889,74.3015873015873,,,137.12820512820514,46.12820512820513,340.8333333333333,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,145.675,238.025,142.72093023255815,462.4651162790698,,,301.6363636363636,306.5194805194805,316.7894736842105,460.94736842105266,251.26470588235293,347.79411764705884,346.06451612903226,512.983870967742,,,,,217.03703703703704,68.68518518518519,,,142.07894736842104,48.05263157894737,339.5882352941176,12.0,379.5,572.0,,,,,,,,,,,,,,,,,,,,,,,,
12,,,149.42,248.5,140.0,465.26666666666665,,,309.43037974683546,313.67088607594934,314.25581395348837,467.6046511627907,247.05555555555554,350.1666666666667,347.07936507936506,504.984126984127,,,,,218.71428571428572,60.183673469387756,,,147.41860465116278,50.02325581395349,333.06349206349205,19.857142857142858,391.2244897959184,578.3877551020408,,,,,,,,,,,,,,,,,,,,,,,,
13,,,154.4181818181818,259.2,137.18,468.04,,,316.0120481927711,317.49397590361446,316.26666666666665,475.9166666666667,243.13888888888889,351.5,344.65671641791045,499.35820895522386,,,,,219.7,49.64,,,152.1086956521739,51.43478260869565,325.6521739130435,25.652173913043477,402.38,584.38,,,,,,,,,,,,,,,,,,,,,,,,
14,,,159.48979591836735,268.9183673469388,134.48979591836735,468.9183673469388,,,320.0,319.0,318.29411764705884,484.02941176470586,240.6315789473684,351.36842105263156,342.07936507936506,494.3492063492063,,,,,220.33962264150944,38.9811320754717,,,157.02173913043478,51.65217391304348,317.97435897435895,31.141025641025642,412.28846153846155,590.5961538461538,,,,,,,,,,,,,,,,,,,,,,,,
15,,,164.47727272727272,277.34090909090907,132.4255319148936,468.02127659574467,,,324.56410256410254,320.9102564102564,320.1304347826087,491.4347826086956,237.97368421052633,351.7631578947368,340.10769230769233,489.10769230769233,,,,,220.30357142857142,28.892857142857142,,,163.0,54.0,310.5753424657534,35.95890410958904,419.51020408163265,598.0816326530612,,,,,,,,,,,,,,,,,,,,,,,,
16,,,168.13888888888889,284.3888888888889,131.25,465.4375,,,329.7875,323.5375,321.7671232876712,498.3835616438356,235.4878048780488,351.1707317073171,337.09090909090907,484.75757575757575,,,,,218.5483870967742,22.225806451612904,,,172.9512195121951,59.853658536585364,302.53246753246754,40.8051948051948,424.4313725490196,602.5294117647059,,,,,,,,,,,,,,,,,,,,,,,,
17,,,170.5,289.5,130.92857142857142,460.92857142857144,,,335.64473684210526,324.86842105263156,324.3783783783784,504.93243243243245,233.8918918918919,349.1081081081081,334.140625,482.15625,,,,,215.9848484848485,18.681818181818183,,,184.06976744186048,68.46511627906976,294.61764705882354,45.30882352941177,428.1875,603.6875,,,,,,,,,,,,,,,,,,,,,,,,
18,,,171.63636363636363,293.1818181818182,131.97619047619048,454.8095238095238,,,341.35135135135135,324.1756756756757,327.3164556962025,511.6455696202532,233.45454545454547,344.90909090909093,331.7761194029851,481.8955223880597,,,,,214.66666666666666,17.63888888888889,,,194.76190476190476,78.45238095238095,286.71875,48.34375,432.0833333333333,601.7916666666666,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,132.90697674418604,443.83720930232556,,,353.3424657534247,319.16438356164383,331.7674418604651,525.3488372093024,238.0857142857143,332.8,325.1617647058824,486.25,,,,,210.65853658536585,27.975609756097562,,,214.5,100.625,269.9583333333333,53.763888888888886,437.8936170212766,594.3191489361702,92.0,639.0,,,,,,,,,,,,,,,,,,,,,,
20,,,,,130.29787234042553,437.82978723404256,,,359.8142857142857,315.0,334.2795698924731,538.3870967741935,255.3235294117647,341.52941176470586,314.3235294117647,488.9117647058824,,,,,206.0952380952381,51.333333333333336,,,235.3125,123.8125,254.05128205128204,47.666666666666664,446.54347826086956,586.2391304347826,86.0,639.0,,,,,,,,,,,,,,,,,,,,,,
21,,,,,119.4,439.8222222222222,,,366.3809523809524,305.6190476190476,338.18518518518516,557.925925925926,270.6333333333333,359.3666666666667,301.2741935483871,498.0,,,,,203.71830985915494,93.0,,,267.30232558139534,157.72093023255815,235.46575342465752,40.945205479452056,,,84.0,639.0,,,,,,,,,,,,,,,,,,,,,,
22,,,,,111.51020408163265,444.51020408163265,,,373.1162790697674,297.8837209302326,352.6363636363636,573.0808080808081,,,302.84615384615387,517.2,,,,,200.98591549295776,111.4225352112676,,,290.31111111111113,179.04444444444445,,,,,106.0,639.0,224.2289156626506,58.54216867469879,274.58620689655174,354.58620689655174,,,,,,,,,,,,,,,,,,
23,,,,,106.51923076923077,445.71153846153845,,,380.4054054054054,289.35135135135135,376.67,586.23,,,307.1864406779661,531.5593220338983,,,,,195.30769230769232,115.32307692307693,,,315.265306122449,199.3877551020408,,,,,,,222.46666666666667,79.36,281.09090909090907,342.09090909090907,28.333333333333332,289.7083333333333,190.66666666666666,320.3333333333333,195.63333333333333,472.3666666666667,,,,,,,,,,,,
24,,,,,104.26666666666667,443.9555555555556,,,384.29411764705884,284.2647058823529,388.97115384615387,592.0,,,306.9,535.62,,,,,191.33962264150944,111.67924528301887,,,327.45238095238096,209.76190476190476,,,,,,,225.24561403508773,87.52631578947368,283.1578947368421,335.8421052631579,33.714285714285715,298.1666666666667,197.0,319.5,201.07894736842104,475.05263157894734,,,,,,,,,,,,
25,,,,,101.93333333333334,440.35555555555555,,,389.3225806451613,279.6774193548387,402.2019230769231,596.5192307692307,,,306.92857142857144,537.952380952381,,,,,186.83333333333334,105.16666666666667,,,339.2888888888889,220.66666666666666,,,,,,,228.6153846153846,93.17948717948718,284.15384615384613,329.53846153846155,39.53333333333333,305.8666666666667,201.66666666666666,317.53333333333336,208.0909090909091,476.47727272727275,,,,,,,,,,,,
26,,,,,97.46666666666667,431.06666666666666,,,402.6857142857143,270.9142857142857,430.03061224489795,600.1530612244898,,,298.5897435897436,543.025641025641,,,,,176.76923076923077,89.38461538461539,,,362.51063829787233,242.2340425531915,,,,,,,228.66666666666666,101.33333333333333,285.6666666666667,320.3333333333333,55.71052631578947,321.5263157894737,208.4375,308.8125,223.6909090909091,473.6181818181818,,,,,,,,,,,,
27,,,,,92.41463414634147,424.4390243902439,,,419.1111111111111,264.3333333333333,457.83720930232556,600.0348837209302,,,294.93617021276594,550.5531914893617,,,,,168.72549019607843,76.54901960784314,,,383.81081081081084,264.81081081081084,,,,,,,,,,,73.43661971830986,336.49295774647885,220.94285714285715,298.57142857142856,242.0,465.16326530612247,,,,,,,,,,,,
28,,,,,88.60526315789474,424.3157894736842,,,426.9555555555555,261.3666666666667,471.3448275862069,600.3103448275862,,,289.52272727272725,551.2045454545455,,,,,166.07407407407408,72.68518518518519,,,393.5483870967742,276.2903225806452,,,,,,,,,,,77.11290322580645,342.5967741935484,229.66666666666666,296.1666666666667,250.10638297872342,458.8936170212766,,,,,,,,,,,,
29,,,,,84.65,425.25,,,434.8,258.4,485.05882352941177,600.0235294117647,,,284.4,548.52,,,,,164.4516129032258,72.7741935483871,,,403.3939393939394,287.72727272727275,,,,,,,,,,,77.11267605633803,344.6901408450704,238.5581395348837,295.83720930232556,257.0,451.5,422.0,460.0,,,,,,,,,,
30,,,,,77.81395348837209,434.25581395348837,,,452.5,253.5,,,,,281.45098039215685,533.1764705882352,,,,,162.18309859154928,86.07042253521126,,,426.0,308.5,,,,,,,,,,,72.92857142857143,347.95714285714286,255.76923076923077,300.75,262.81632653061223,435.6326530612245,444.09090909090907,458.8181818181818,,,,,,,,,,
31,,,,,73.58695652173913,439.45652173913044,,,457.58333333333337,253.80555555555554,,,,,281.6296296296296,524.2777777777778,,,,,162.2,97.86666666666666,,,437.8125,318.46875,,,,,,,,,,,76.65277777777777,350.2916666666667,262.48148148148147,305.85185185185185,263.1063829787234,428.1276595744681,456.3448275862069,461.7241379310345,,,,,,,,,,
32,,,,,68.81395348837209,439.9767441860465,,,462.6666666666667,254.11111111111111,,,,,281.9183673469388,515.4897959183673,,,,,161.92753623188406,111.78260869565217,,,448.6666666666667,327.875,,,,,,,,,,,80.72463768115942,352.60869565217394,267.28846153846155,311.8269230769231,260.63829787234044,421.5531914893617,,,395.1666666666667,618.1666666666666,,,,,,,,
33,,,,,58.59183673469388,440.0204081632653,,,470.3809523809524,256.95238095238096,,,,,280.078125,501.28125,,,,,161.35227272727272,141.9659090909091,,,466.5416666666667,347.1666666666667,,,,,,,,,,,88.09803921568627,355.69607843137254,271.0967741935484,323.9516129032258,252.5090909090909,411.45454545454544,,,390.61290322580646,619.516129032258,143.7,195.3,,,,,,
34,,,,,54.0625,439.5,,,474.09090909090907,258.90909090909093,,,,,275.55384615384617,497.6,,,,,159.2289156626506,154.9277108433735,,,,,,,,,,,,,,,93.83333333333333,351.7916666666667,271.0983606557377,328.8032786885246,246.2549019607843,410.8235294117647,,,387.51724137931035,622.1034482758621,149.0,207.5,,,,,,
35,,,,,50.775510204081634,438.7755102040816,,,476.4117647058824,263.11764705882354,,,,,269.80645161290323,498.35483870967744,,,,,156.8625,166.1875,,,,,,,,,,,,,,,99.69411764705882,343.81176470588235,269.9818181818182,332.8,241.06,416.18,,,383.65625,626.4375,155.0,219.5,,,,,,
36,,,,,50.02127659574468,433.4255319148936,,,,,,,,,254.93650793650792,504.5238095238095,,,,,151.66197183098592,179.40845070422534,,,,,,,,,,,,,,,103.97802197802197,325.68131868131866,265.25531914893617,338.74468085106383,232.62962962962962,433.75925925925924,,,379.1034482758621,637.9655172413793,168.8108108108108,241.8108108108108,,,,,,
37,,,,,48.82222222222222,428.93333333333334,,,,,,,,,249.08695652173913,508.81159420289856,,,,,147.11764705882354,180.14705882352942,,,,,,,,,,,,,,,103.71764705882353,315.81176470588235,262.075,340.05,231.86274509803923,444.8235294117647,,,,,176.22857142857143,253.37142857142857,1.6538461538461537,412.61538461538464,65.0,639.0,,
38,,,,,46.41304347826087,424.5217391304348,,,,,,,,,245.07692307692307,515.8923076923077,,,,,142.9322033898305,177.864406779661,,,,,,,,,,,,,,,103.43023255813954,305.8139534883721,259.57142857142856,339.9642857142857,236.12244897959184,456.6734693877551,,,,,183.10526315789474,265.2105263157895,10.689655172413794,407.9310344827586,64.0,639.0,,
39,,,,,42.666666666666664,420.8666666666667,,,,,,,,,241.72727272727272,524.939393939394,,,,,138.55769230769232,172.59615384615384,,,,,,,,,,,,,,,103.50602409638554,295.7469879518072,258.3809523809524,338.76190476190476,244.1320754716981,465.0943396226415,,,,,188.5897435897436,277.02564102564105,20.756756756756758,404.97297297297297,63.0,639.0,,
40,,,,,37.72093023255814,418.4651162790698,,,,,,,,,239.12307692307692,535.3076923076923,,,,,131.97142857142856,165.8,,,,,,,,,,,,,,,102.57534246575342,286.64383561643837,259.0,336.2857142857143,255.56603773584905,467.54716981132077,,,,,190.13888888888889,287.3888888888889,31.694444444444443,403.02777777777777,,,,
41,,,,,26.477272727272727,416.79545454545456,,,,,,,,,233.0,558.0,,,,,116.6875,152.85416666666666,,,,,,,,,,,,,,,103.19402985074628,267.5074626865672,,,270.70175438596493,458.3157894736842,,,,,190.0952380952381,309.0238095238095,51.13953488372093,401.95348837209303,,,,
42,,,,,13.926829268292684,422.7073170731707,,,,,,,,,221.60294117647058,576.2058823529412,,,,,102.48387096774194,147.53225806451613,,,473.5,333.5192307692308,,,,,,,,,,,99.88888888888889,249.36507936507937,,,270.58181818181816,449.8363636363636,,,,,190.7741935483871,319.5483870967742,68.43478260869566,406.8478260869565,,,192.6,117.8
43,,,,,18.42622950819672,412.8196721311475,,,,,,,,,214.16176470588235,581.9558823529412,,,,,97.47619047619048,148.0952380952381,,,471.4418604651163,339.7906976744186,,,,,,,,,,,96.96363636363637,240.38181818181818,,,270.71153846153845,451.71153846153845,,,,,195.7058823529412,320.70588235294116,75.17391304347827,412.39130434782606,40.0,639.0,194.05263157894737,110.15789473684211
44,,,,,28.448979591836736,424.0612244897959,,,,,,,,,199.34848484848484,590.8484848484849,,,,,91.73239436619718,160.7605633802817,,,466.97222222222223,350.9166666666667,,,,,,,,,,,87.46666666666667,227.65333333333334,,,269.16279069767444,462.8139534883721,,,,,,,81.68181818181819,430.15909090909093,29.0,639.0,196.46428571428572,87.5
45,,,,,33.166666666666664,429.52777777777777,,,,,,,,,187.02985074626866,594.2089552238806,,,,,90.49367088607595,185.36708860759492,,,,,,,,,,,,,,,76.54651162790698,215.3372093023256,,,266.1714285714286,482.25714285714287,,,,,,,77.06976744186046,447.5581395348837,38.5,639.0,201.89473684210526,65.85964912280701
46,,,,,35.04761904761905,430.1904761904762,,,,,,,,,183.04615384615386,592.7076923076924,,,,,91.55844155844156,200.64935064935065,,,,,,,,,,,,,,,73.15384615384616,207.69230769230768,,,262.6666666666667,491.6,,,,,,,71.4054054054054,453.2972972972973,48.0,639.0,202.80882352941177,59.60294117647059
47,,,,,38.5,429.5,,,,,,,,,188.0,576.0,,,,,92.21518987341773,216.0253164556962,,,454.35,371.475,,,,,,,,,,,71.44776119402985,203.62686567164178,,,257.6666666666667,499.875,,,,,,,65.22222222222223,456.1111111111111,43.214285714285715,638.7142857142857,198.66216216216216,60.75675675675676
48,,,,,42.06818181818181,424.2045454545455,,,,,,,,,197.6153846153846,580.6153846153846,,,,,93.46511627906976,231.80232558139534,,,455.82608695652175,374.2608695652174,,,,,,,,,,,70.85245901639344,205.34426229508196,,,251.75,507.25,,,,,,,59.0,456.1,38.6875,638.6875,190.26966292134833,67.9438202247191
49,,,,,45.63636363636363,418.90909090909093,,,,,,,,,208.72222222222223,584.1666666666666,,,,,91.875,245.52272727272728,,,459.6938775510204,376.46938775510205,,,,,,,,,,,71.6304347826087,209.1086956521739,,,244.78571428571428,514.6428571428571,,,,,,,54.476190476190474,453.3809523809524,35.214285714285715,638.7142857142857,182.51162790697674,76.43023255813954
